CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,More than 28 Days,24
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,Same Day,11917
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,Unknown / Data Issue,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,1 Day,5129
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,15  to 21 Days,4790
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,2 to 7 Days,14089
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,22  to 28 Days,3309
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,8  to 14 Days,10989
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,More than 28 Days,1887
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,Same Day,22851
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Unknown,Unknown / Data Issue,141
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,1 Day,119
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,15  to 21 Days,8
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,2 to 7 Days,131
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,22  to 28 Days,6
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,8  to 14 Days,19
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,More than 28 Days,2
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,Same Day,1204
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Face-to-Face,Unknown / Data Issue,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,1 Day,19
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,15  to 21 Days,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,2 to 7 Days,21
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,22  to 28 Days,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,8  to 14 Days,3
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,Same Day,167
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Home Visit,Unknown / Data Issue,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Telephone,1 Day,145
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Telephone,2 to 7 Days,45
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Unknown,Telephone,Same Day,1522
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,1 Day,1612
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,15  to 21 Days,3124
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,2 to 7 Days,4965
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,22  to 28 Days,1484
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,8  to 14 Days,4784
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,More than 28 Days,644
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,Same Day,4106
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Face-to-Face,Unknown / Data Issue,5
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,1 Day,9
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,15  to 21 Days,3
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,2 to 7 Days,19
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,22  to 28 Days,2
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,8  to 14 Days,3
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,More than 28 Days,1
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Home Visit,Same Day,37
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,1 Day,289
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,15  to 21 Days,52
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,2 to 7 Days,640
