CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,2 to 7 Days,357
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,22  to 28 Days,21
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,8  to 14 Days,57
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,More than 28 Days,18
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,Same Day,1588
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,Unknown / Data Issue,3
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,1 Day,21
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,15  to 21 Days,57
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,2 to 7 Days,168
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,22  to 28 Days,22
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,8  to 14 Days,87
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,More than 28 Days,12
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,Same Day,46
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,1 Day,688
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,15  to 21 Days,287
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,2 to 7 Days,1661
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,22  to 28 Days,235
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,8  to 14 Days,699
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,More than 28 Days,150
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Unknown,Unknown,Same Day,5866
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,1 Day,83
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,15  to 21 Days,108
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,2 to 7 Days,224
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,22  to 28 Days,94
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,8  to 14 Days,148
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,More than 28 Days,124
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Face-to-Face,Same Day,312
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Telephone,1 Day,3
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Telephone,15  to 21 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Telephone,Same Day,3
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,1 Day,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,15  to 21 Days,7
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,2 to 7 Days,7
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,22  to 28 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,8  to 14 Days,5
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,More than 28 Days,2
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,GP,Video/Online,Same Day,2
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,1 Day,179
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,314
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,720
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,327
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,522
