CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,1952
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,7034
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,1160
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,3186
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,More than 28 Days,1109
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Same Day,5554
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,1
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Home Visit,1 Day,2
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Home Visit,2 to 7 Days,8
00Q,E38000014,NHS Blackburn with Darwen CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E39000040,NHS England North West (Lancashire and South Cumbria),E40000010,North West Commissioning Region,JAN2018,Attended,Other Practice staff,Home Visit,8  to 14 Days,2
